instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2674,26/04/11,summer,0,4,7,0,2,1,1,0.58,0.5455,0.83,0.2985,16,254,270
2675,26/04/11,summer,0,4,8,0,2,1,1,0.58,0.5455,0.83,0.2985,32,417,449
2676,26/04/11,summer,0,4,9,0,2,1,1,0.64,0.6061,0.73,0.3582,35,164,199
2677,26/04/11,summer,0,4,10,0,2,1,1,0.66,0.6212,0.69,0.3582,22,98,120
2678,26/04/11,summer,0,4,11,0,2,1,1,0.68,0.6364,0.65,0.3881,40,132,172
2679,26/04/11,summer,0,4,12,0,2,1,1,0.7,0.6515,0.61,0.4179,40,146,186
2680,26/04/11,summer,0,4,13,0,2,1,1,0.74,0.6667,0.51,0.4478,37,139,176
2681,26/04/11,summer,0,4,14,0,2,1,1,0.72,0.6667,0.58,0.3284,40,115,155
2682,26/04/11,summer,0,4,15,0,2,1,1,0.7,0.6515,0.61,0.3582,34,119,153
2683,26/04/11,summer,0,4,16,0,2,1,1,0.7,0.6515,0.58,0.3881,40,251,291
2684,26/04/11,summer,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,66,455,521
2685,26/04/11,summer,0,4,18,0,2,1,1,0.68,0.6364,0.65,0.4478,65,463,528
2686,26/04/11,summer,0,4,19,0,2,1,1,0.64,0.6061,0.73,0.4179,42,286,328
2687,26/04/11,summer,0,4,20,0,2,1,1,0.64,0.6061,0.73,0.3582,35,199,234
2688,26/04/11,summer,0,4,21,0,2,1,1,0.62,0.5909,0.78,0.2836,33,162,195
2689,26/04/11,summer,0,4,22,0,2,1,2,0.6,0.5606,0.83,0.194,32,116,148
2690,26/04/11,summer,0,4,23,0,2,1,2,0.6,0.5606,0.83,0.2239,7,71,78
2691,27/04/11,summer,0,4,0,0,3,1,1,0.6,0.5606,0.83,0.2239,3,24,27
2692,27/04/11,summer,0,4,1,0,3,1,1,0.6,0.5606,0.83,0.2537,2,15,17
2693,27/04/11,summer,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537,0,5,5
2694,27/04/11,summer,0,4,3,0,3,1,2,0.58,0.5455,0.88,0.2836,3,4,7
2695,27/04/11,summer,0,4,4,0,3,1,1,0.56,0.5303,0.94,0.2239,0,6,6
2696,27/04/11,summer,0,4,5,0,3,1,2,0.56,0.5303,0.94,0.2537,1,16,17
2697,27/04/11,summer,0,4,6,0,3,1,1,0.56,0.5303,0.94,0.2537,5,79,84
2698,27/04/11,summer,0,4,7,0,3,1,2,0.58,0.5455,0.88,0.2836,17,229,246
2699,27/04/11,summer,0,4,8,0,3,1,2,0.58,0.5455,0.88,0.3284,31,413,444
2700,27/04/11,summer,0,4,9,0,3,1,2,0.6,0.5455,0.88,0.4179,20,161,181
2701,27/04/11,summer,0,4,10,0,3,1,2,0.62,0.5758,0.83,0.2836,26,66,92
2702,27/04/11,summer,0,4,11,0,3,1,2,0.64,0.5909,0.78,0.2836,53,103,156
2703,27/04/11,summer,0,4,12,0,3,1,1,0.66,0.6061,0.78,0.3284,38,135,173
2704,27/04/11,summer,0,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985,31,119,150
2705,27/04/11,summer,0,4,14,0,3,1,1,0.68,0.6364,0.74,0.2836,29,119,148
2706,27/04/11,summer,0,4,15,0,3,1,1,0.7,0.6515,0.65,0.4925,18,120,138
2707,27/04/11,summer,0,4,16,0,3,1,1,0.7,0.6515,0.7,0.3881,29,189,218
2708,27/04/11,summer,0,4,17,0,3,1,3,0.66,0.6061,0.83,0.3881,63,458,521
2709,27/04/11,summer,0,4,18,0,3,1,3,0.66,0.6061,0.83,0.3881,46,366,412
2710,27/04/11,summer,0,4,19,0,3,1,1,0.62,0.5909,0.78,0.2836,40,220,260
2711,27/04/11,summer,0,4,20,0,3,1,1,0.64,0.5758,0.83,0.3284,30,188,218
2712,27/04/11,summer,0,4,21,0,3,1,1,0.62,0.5606,0.88,0.2836,19,126,145
2713,27/04/11,summer,0,4,22,0,3,1,2,0.62,0.5606,0.88,0.3284,18,111,129
2714,27/04/11,summer,0,4,23,0,3,1,2,0.62,0.5606,0.88,0.3582,25,53,78
2715,28/04/11,summer,0,4,0,0,4,1,1,0.64,0.5909,0.78,0.3582,13,41,54
2716,28/04/11,summer,0,4,1,0,4,1,2,0.62,0.5758,0.83,0.3881,8,12,20
2717,28/04/11,summer,0,4,2,0,4,1,2,0.62,0.5758,0.83,0.4478,14,7,21
2718,28/04/11,summer,0,4,3,0,4,1,2,0.64,0.5909,0.78,0.3881,2,1,3
2719,28/04/11,summer,0,4,4,0,4,1,2,0.62,0.5758,0.83,0.4179,4,5,9
2720,28/04/11,summer,0,4,5,0,4,1,2,0.62,0.5758,0.83,0.3881,0,13,13
2721,28/04/11,summer,0,4,6,0,4,1,2,0.64,0.5909,0.78,0.4627,7,79,86
2722,28/04/11,summer,0,4,7,0,4,1,2,0.64,0.5909,0.78,0.4478,14,201,215
2723,28/04/11,summer,0,4,8,0,4,1,2,0.66,0.6061,0.78,0.4478,31,367,398
2724,28/04/11,summer,0,4,9,0,4,1,3,0.62,0.5606,0.88,0.3284,18,165,183
2725,28/04/11,summer,0,4,10,0,4,1,2,0.62,0.5606,0.88,0.2836,9,45,54
2726,28/04/11,summer,0,4,11,0,4,1,2,0.62,0.5758,0.83,0.2836,10,74,84
2727,28/04/11,summer,0,4,12,0,4,1,2,0.62,0.5909,0.78,0.2537,23,84,107
2728,28/04/11,summer,0,4,13,0,4,1,2,0.62,0.5758,0.83,0.2985,18,103,121
2729,28/04/11,summer,0,4,14,0,4,1,1,0.62,0.5758,0.83,0.2985,21,121,142
2730,28/04/11,summer,0,4,15,0,4,1,1,0.66,0.6212,0.69,0.3284,46,117,163
2731,28/04/11,summer,0,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537,42,228,270
2732,28/04/11,summer,0,4,17,0,4,1,1,0.64,0.6212,0.47,0.3582,49,406,455
2733,28/04/11,summer,0,4,18,0,4,1,1,0.64,0.6212,0.47,0.3582,44,486,530
2734,28/04/11,summer,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985,57,347,404
2735,28/04/11,summer,0,4,20,0,4,1,1,0.58,0.5455,0.43,0.2239,49,220,269
2736,28/04/11,summer,0,4,21,0,4,1,1,0.56,0.5303,0.46,0.1343,27,167,194
2737,28/04/11,summer,0,4,22,0,4,1,1,0.54,0.5152,0.45,0.1642,34,119,153
2738,28/04/11,summer,0,4,23,0,4,1,1,0.54,0.5152,0.39,0.0896,29,81,110
2739,29/04/11,summer,0,4,0,0,5,1,1,0.52,0.5,0.39,0.2836,11,37,48
2740,29/04/11,summer,0,4,1,0,5,1,1,0.5,0.4848,0.45,0.0896,10,21,31
2741,29/04/11,summer,0,4,2,0,5,1,1,0.46,0.4545,0.63,0.1045,2,8,10
2742,29/04/11,summer,0,4,3,0,5,1,1,0.46,0.4545,0.59,0.0896,1,4,5
2743,29/04/11,summer,0,4,4,0,5,1,1,0.46,0.4545,0.51,0.1343,0,6,6
2744,29/04/11,summer,0,4,5,0,5,1,1,0.46,0.4545,0.47,0.1343,0,25,25
2745,29/04/11,summer,0,4,6,0,5,1,1,0.5,0.4848,0.45,0.2836,4,67,71
2746,29/04/11,summer,0,4,7,0,5,1,1,0.52,0.5,0.42,0.194,18,222,240
2747,29/04/11,summer,0,4,8,0,5,1,1,0.54,0.5152,0.39,0.2985,35,386,421
2748,29/04/11,summer,0,4,9,0,5,1,1,0.54,0.5152,0.39,0.3284,45,185,230
2749,29/04/11,summer,0,4,10,0,5,1,1,0.56,0.5303,0.4,0.2836,57,99,156
2750,29/04/11,summer,0,4,11,0,5,1,1,0.6,0.6212,0.38,0.2239,49,108,157
2751,29/04/11,summer,0,4,12,0,5,1,1,0.56,0.5303,0.37,0.2836,63,160,223
2752,29/04/11,summer,0,4,13,0,5,1,1,0.56,0.5303,0.37,0.2985,74,234,308
2753,29/04/11,summer,0,4,14,0,5,1,1,0.6,0.6212,0.35,0.3284,58,190,248
2754,29/04/11,summer,0,4,15,0,5,1,2,0.56,0.5303,0.4,0.2985,77,175,252
2755,29/04/11,summer,0,4,16,0,5,1,2,0.54,0.5152,0.42,0.3582,59,240,299
2756,29/04/11,summer,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881,75,433,508
2757,29/04/11,summer,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,55,384,439
2758,29/04/11,summer,0,4,19,0,5,1,1,0.46,0.4545,0.55,0.3284,40,230,270
2759,29/04/11,summer,0,4,20,0,5,1,1,0.48,0.4697,0.48,0.2239,34,160,194
2760,29/04/11,summer,0,4,21,0,5,1,1,0.46,0.4545,0.51,0.194,50,145,195
2761,29/04/11,summer,0,4,22,0,5,1,1,0.42,0.4242,0.58,0.1642,36,110,146
2762,29/04/11,summer,0,4,23,0,5,1,2,0.44,0.4394,0.54,0.0896,25,88,113
2763,30/04/11,summer,0,4,0,0,6,0,2,0.44,0.4394,0.54,0.2537,33,73,106
2764,30/04/11,summer,0,4,1,0,6,0,2,0.44,0.4394,0.54,0.1642,15,59,74
2765,30/04/11,summer,0,4,2,0,6,0,2,0.44,0.4394,0.54,0.2239,12,53,65
2766,30/04/11,summer,0,4,3,0,6,0,2,0.42,0.4242,0.54,0.194,4,13,17
2767,30/04/11,summer,0,4,4,0,6,0,2,0.42,0.4242,0.54,0.2239,2,5,7
2768,30/04/11,summer,0,4,5,0,6,0,1,0.42,0.4242,0.54,0.3881,3,4,7
2769,30/04/11,summer,0,4,6,0,6,0,1,0.4,0.4091,0.58,0.2836,10,11,21
2770,30/04/11,summer,0,4,7,0,6,0,1,0.4,0.4091,0.54,0.3881,21,27,48
2771,30/04/11,summer,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,21,70,91
2772,30/04/11,summer,0,4,9,0,6,0,1,0.44,0.4394,0.51,0.3582,35,121,156
2773,30/04/11,summer,0,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881,94,185,279
2774,30/04/11,summer,0,4,11,0,6,0,1,0.5,0.4848,0.42,0.3582,120,201,321
2775,30/04/11,summer,0,4,12,0,6,0,1,0.52,0.5,0.42,0.3881,178,238,416
2776,30/04/11,summer,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,185,270,455
2777,30/04/11,summer,0,4,14,0,6,0,1,0.54,0.5152,0.39,0.2239,184,268,452
2778,30/04/11,summer,0,4,15,0,6,0,1,0.56,0.5303,0.37,0.1343,217,282,499
2779,30/04/11,summer,0,4,16,0,6,0,1,0.58,0.5455,0.37,0.194,191,273,464
2780,30/04/11,summer,0,4,17,0,6,0,1,0.56,0.5303,0.43,0.1343,162,245,407
2781,30/04/11,summer,0,4,18,0,6,0,1,0.54,0.5152,0.43,0.1343,134,237,371
2782,30/04/11,summer,0,4,19,0,6,0,1,0.54,0.5152,0.43,0.1343,150,237,387
2783,30/04/11,summer,0,4,20,0,6,0,1,0.44,0.4394,0.62,0.1343,65,159,224
2784,30/04/11,summer,0,4,21,0,6,0,1,0.44,0.4394,0.62,0.1343,58,119,177
2785,30/04/11,summer,0,4,22,0,6,0,1,0.44,0.4394,0.67,0.1045,37,106,143
2786,30/04/11,summer,0,4,23,0,6,0,1,0.44,0.4394,0.67,0.1045,34,91,125
2787,01/05/11,summer,0,5,0,0,0,0,1,0.42,0.4242,0.67,0.0896,19,77,96
2788,01/05/11,summer,0,5,1,0,0,0,1,0.42,0.4242,0.69,0.1045,9,50,59
2789,01/05/11,summer,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045,7,43,50
2790,01/05/11,summer,0,5,3,0,0,0,1,0.4,0.4091,0.82,0.1045,8,15,23
2791,01/05/11,summer,0,5,4,0,0,0,1,0.4,0.4091,0.76,0.1045,6,11,17
2792,01/05/11,summer,0,5,5,0,0,0,1,0.4,0.4091,0.82,0.0896,0,10,10
2793,01/05/11,summer,0,5,6,0,0,0,2,0.4,0.4091,0.82,0.0896,4,9,13
2794,01/05/11,summer,0,5,7,0,0,0,2,0.42,0.4242,0.77,0.0896,7,26,33
2795,01/05/11,summer,0,5,8,0,0,0,2,0.44,0.4394,0.77,0.1343,16,43,59
2796,01/05/11,summer,0,5,9,0,0,0,2,0.46,0.4545,0.72,0.1343,45,96,141
2797,01/05/11,summer,0,5,10,0,0,0,2,0.48,0.4697,0.63,0.194,109,155,264
2798,01/05/11,summer,0,5,11,0,0,0,1,0.46,0.4545,0.82,0.1045,109,141,250
2799,01/05/11,summer,0,5,12,0,0,0,2,0.48,0.4697,0.77,0.1045,109,172,281
2800,01/05/11,summer,0,5,13,0,0,0,2,0.5,0.4848,0.63,0.1642,123,209,332
2801,01/05/11,summer,0,5,14,0,0,0,2,0.5,0.4848,0.68,0.1045,85,153,238
2802,01/05/11,summer,0,5,15,0,0,0,2,0.5,0.4848,0.72,0,113,153,266
2803,01/05/11,summer,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.194,75,139,214
2804,01/05/11,summer,0,5,17,0,0,0,2,0.48,0.4697,0.82,0.2537,60,136,196
2805,01/05/11,summer,0,5,18,0,0,0,2,0.46,0.4545,0.82,0.0896,33,126,159
2806,01/05/11,summer,0,5,19,0,0,0,2,0.46,0.4545,0.84,0.1045,47,131,178
2807,01/05/11,summer,0,5,20,0,0,0,2,0.46,0.4545,0.82,0,35,86,121
2808,01/05/11,summer,0,5,21,0,0,0,2,0.46,0.4545,0.82,0,23,82,105
2809,01/05/11,summer,0,5,22,0,0,0,2,0.46,0.4545,0.82,0,32,68,100
2810,01/05/11,summer,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.194,64,82,146
2811,02/05/11,summer,0,5,0,0,1,1,1,0.46,0.4545,0.72,0.1343,68,109,177
2812,02/05/11,summer,0,5,1,0,1,1,1,0.46,0.4545,0.72,0.1343,41,73,114
2813,02/05/11,summer,0,5,2,0,1,1,2,0.44,0.4394,0.77,0.2239,16,19,35
2814,02/05/11,summer,0,5,3,0,1,1,1,0.44,0.4394,0.77,0.1343,9,7,16
2815,02/05/11,summer,0,5,4,0,1,1,1,0.44,0.4394,0.77,0.1642,9,8,17
2816,02/05/11,summer,0,5,5,0,1,1,2,0.44,0.4394,0.77,0.1343,4,16,20
2817,02/05/11,summer,0,5,6,0,1,1,1,0.44,0.4394,0.88,0.1045,3,59,62
2818,02/05/11,summer,0,5,7,0,1,1,2,0.46,0.4545,0.82,0.3284,16,193,209
2819,02/05/11,summer,0,5,8,0,1,1,2,0.48,0.4697,0.77,0.2239,21,350,371
2820,02/05/11,summer,0,5,9,0,1,1,2,0.5,0.4848,0.77,0.2836,41,131,172
2821,02/05/11,summer,0,5,10,0,1,1,2,0.54,0.5152,0.77,0.2239,31,77,108
2822,02/05/11,summer,0,5,11,0,1,1,1,0.58,0.5455,0.73,0.2985,34,96,130
2823,02/05/11,summer,0,5,12,0,1,1,1,0.62,0.6061,0.69,0.2239,40,147,187
2824,02/05/11,summer,0,5,13,0,1,1,2,0.62,0.6061,0.69,0.194,51,119,170
2825,02/05/11,summer,0,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239,48,133,181
2826,02/05/11,summer,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.194,45,110,155
2827,02/05/11,summer,0,5,16,0,1,1,1,0.66,0.6212,0.61,0.2239,49,220,269
2828,02/05/11,summer,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,65,472,537
2829,02/05/11,summer,0,5,18,0,1,1,2,0.64,0.6061,0.65,0.194,68,450,518
2830,02/05/11,summer,0,5,19,0,1,1,2,0.62,0.6061,0.69,0.1343,46,268,314
2831,02/05/11,summer,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343,44,174,218
2832,02/05/11,summer,0,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045,54,178,232
2833,02/05/11,summer,0,5,22,0,1,1,2,0.6,0.5909,0.73,0,28,97,125
2834,02/05/11,summer,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194,16,48,64
2835,03/05/11,summer,0,5,0,0,2,1,2,0.56,0.5303,0.83,0.2239,0,16,16
2836,03/05/11,summer,0,5,1,0,2,1,2,0.56,0.5303,0.78,0.2537,0,14,14
2837,03/05/11,summer,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,0,5,5
2838,03/05/11,summer,0,5,3,0,2,1,1,0.54,0.5152,0.83,0.2836,0,2,2
2839,03/05/11,summer,0,5,4,0,2,1,1,0.52,0.5,0.88,0.2239,3,1,4
2840,03/05/11,summer,0,5,5,0,2,1,1,0.52,0.5,0.88,0.1343,0,14,14
2841,03/05/11,summer,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,7,102,109
2842,03/05/11,summer,0,5,7,0,2,1,2,0.54,0.5152,0.88,0.2239,17,248,265
2843,03/05/11,summer,0,5,8,0,2,1,2,0.56,0.5303,0.83,0.2836,24,435,459
2844,03/05/11,summer,0,5,9,0,2,1,2,0.6,0.5758,0.78,0.3582,29,157,186
2845,03/05/11,summer,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,36,91,127
2846,03/05/11,summer,0,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284,20,120,140
2847,03/05/11,summer,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,48,169,217
2848,03/05/11,summer,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119,50,144,194
2849,03/05/11,summer,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224,36,122,158
2850,03/05/11,summer,0,5,15,0,2,1,2,0.7,0.6515,0.58,0.4478,37,117,154
2851,03/05/11,summer,0,5,16,0,2,1,1,0.72,0.6667,0.54,0.4627,46,225,271
2852,03/05/11,summer,0,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627,53,464,517
2853,03/05/11,summer,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179,59,485,544
2854,03/05/11,summer,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582,42,323,365
2855,03/05/11,summer,0,5,20,0,2,1,1,0.66,0.6212,0.61,0.194,28,262,290
2856,03/05/11,summer,0,5,21,0,2,1,2,0.64,0.6212,0.61,0.4478,42,183,225
2857,03/05/11,summer,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881,14,99,113
2858,03/05/11,summer,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284,12,50,62
2859,04/05/11,summer,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,5,22,27
2860,04/05/11,summer,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836,1,6,7
2861,04/05/11,summer,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,0,4,4
2862,04/05/11,summer,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,0,1,1
2863,04/05/11,summer,0,5,4,0,3,1,3,0.38,0.3939,0.94,0.3284,1,2,3
2864,04/05/11,summer,0,5,5,0,3,1,3,0.36,0.3333,0.87,0.3284,1,8,9
2865,04/05/11,summer,0,5,6,0,3,1,3,0.34,0.303,0.93,0.3881,0,21,21
2866,04/05/11,summer,0,5,7,0,3,1,3,0.34,0.303,0.93,0.3582,6,46,52
2867,04/05/11,summer,0,5,8,0,3,1,3,0.34,0.303,0.93,0.3881,5,74,79
2868,04/05/11,summer,0,5,9,0,3,1,3,0.34,0.303,0.93,0.3582,5,35,40
2869,04/05/11,summer,0,5,10,0,3,1,2,0.34,0.3182,0.93,0.2836,5,26,31
2870,04/05/11,summer,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284,3,69,72
2871,04/05/11,summer,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,19,105,124
2872,04/05/11,summer,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,15,128,143
2873,04/05/11,summer,0,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881,13,94,107
2874,04/05/11,summer,0,5,15,0,3,1,1,0.48,0.4697,0.51,0.4179,22,107,129
2875,04/05/11,summer,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627,22,173,195
2876,04/05/11,summer,0,5,17,0,3,1,1,0.4,0.4091,0.71,0.2537,22,388,410
2877,04/05/11,summer,0,5,18,0,3,1,1,0.42,0.4242,0.67,0.2537,29,367,396
2878,04/05/11,summer,0,5,19,0,3,1,1,0.42,0.4242,0.58,0.3582,30,266,296
2879,04/05/11,summer,0,5,20,0,3,1,1,0.4,0.4091,0.62,0.3284,17,174,191
2880,04/05/11,summer,0,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642,17,133,150
2881,04/05/11,summer,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239,9,80,89
2882,04/05/11,summer,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,8,49,57
2883,05/05/11,summer,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.194,4,23,27
2884,05/05/11,summer,0,5,1,0,4,1,1,0.34,0.3333,0.71,0.194,4,6,10
2885,05/05/11,summer,0,5,2,0,4,1,1,0.34,0.3182,0.66,0.2239,1,4,5
2886,05/05/11,summer,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,0,4,4
2887,05/05/11,summer,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537,4,3,7
2888,05/05/11,summer,0,5,5,0,4,1,1,0.34,0.3182,0.66,0.2537,1,29,30
2889,05/05/11,summer,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537,3,86,89
2890,05/05/11,summer,0,5,7,0,4,1,1,0.38,0.3939,0.58,0.2537,16,255,271
2891,05/05/11,summer,0,5,8,0,4,1,1,0.42,0.4242,0.5,0.2537,25,415,440
2892,05/05/11,summer,0,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836,20,164,184
2893,05/05/11,summer,0,5,10,0,4,1,1,0.5,0.4848,0.39,0.2836,30,98,128
2894,05/05/11,summer,0,5,11,0,4,1,1,0.52,0.5,0.36,0.4478,43,105,148
2895,05/05/11,summer,0,5,12,0,4,1,1,0.52,0.5,0.34,0.3582,27,169,196
2896,05/05/11,summer,0,5,13,0,4,1,1,0.54,0.5152,0.3,0.5821,50,142,192
2897,05/05/11,summer,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,19,135,154
2898,05/05/11,summer,0,5,15,0,4,1,1,0.56,0.5303,0.26,0.4925,27,120,147
2899,05/05/11,summer,0,5,16,0,4,1,1,0.58,0.5455,0.24,0.4179,36,233,269
2900,05/05/11,summer,0,5,17,0,4,1,1,0.56,0.5303,0.26,0.3881,66,467,533
2901,05/05/11,summer,0,5,18,0,4,1,1,0.56,0.5303,0.26,0.2836,64,456,520
2902,05/05/11,summer,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239,56,305,361
2903,05/05/11,summer,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,33,225,258
2904,05/05/11,summer,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194,39,141,180
2905,05/05/11,summer,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,30,135,165
2906,05/05/11,summer,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,16,99,115
2907,06/05/11,summer,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,13,43,56
2908,06/05/11,summer,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,8,24,32
2909,06/05/11,summer,0,5,2,0,5,1,1,0.38,0.3939,0.62,0.1045,1,15,16
2910,06/05/11,summer,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045,3,6,9
2911,06/05/11,summer,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045,0,1,1
2912,06/05/11,summer,0,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045,0,16,16
2913,06/05/11,summer,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,8,74,82
2914,06/05/11,summer,0,5,7,0,5,1,1,0.4,0.4091,0.82,0,20,202,222
2915,06/05/11,summer,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537,35,415,450
2916,06/05/11,summer,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,27,161,188
2917,06/05/11,summer,0,5,10,0,5,1,2,0.54,0.5152,0.49,0.3284,30,97,127
2918,06/05/11,summer,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284,42,123,165
2919,06/05/11,summer,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,48,198,246
2920,06/05/11,summer,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284,71,182,253
2921,06/05/11,summer,0,5,14,0,5,1,1,0.6,0.6212,0.4,0.4478,86,127,213
2922,06/05/11,summer,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881,89,171,260
2923,06/05/11,summer,0,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537,82,262,344
2924,06/05/11,summer,0,5,17,0,5,1,1,0.58,0.5455,0.4,0.3582,83,470,553
2925,06/05/11,summer,0,5,18,0,5,1,3,0.54,0.5152,0.52,0.3582,85,385,470
2926,06/05/11,summer,0,5,19,0,5,1,3,0.54,0.5152,0.52,0.3582,39,253,292
2927,06/05/11,summer,0,5,20,0,5,1,1,0.52,0.5,0.48,0.1045,29,161,190
2928,06/05/11,summer,0,5,21,0,5,1,1,0.48,0.4697,0.67,0.1343,22,130,152
2929,06/05/11,summer,0,5,22,0,5,1,1,0.46,0.4545,0.72,0.2239,46,105,151
2930,06/05/11,summer,0,5,23,0,5,1,1,0.44,0.4394,0.82,0.1343,27,93,120
2931,07/05/11,summer,0,5,0,0,6,0,1,0.42,0.4242,0.82,0.1343,10,76,86
2932,07/05/11,summer,0,5,1,0,6,0,1,0.42,0.4242,0.82,0.1045,8,50,58
2933,07/05/11,summer,0,5,2,0,6,0,1,0.42,0.4242,0.82,0.0896,5,47,52
2934,07/05/11,summer,0,5,3,0,6,0,1,0.42,0.4242,0.77,0.0896,9,9,18
2935,07/05/11,summer,0,5,4,0,6,0,1,0.4,0.4091,0.82,0.1045,1,4,5
2936,07/05/11,summer,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343,4,3,7
2937,07/05/11,summer,0,5,6,0,6,0,1,0.42,0.4242,0.77,0.0896,1,12,13
2938,07/05/11,summer,0,5,7,0,6,0,1,0.48,0.4697,0.59,0,8,32,40
2939,07/05/11,summer,0,5,8,0,6,0,1,0.52,0.5,0.52,0.194,19,96,115
2940,07/05/11,summer,0,5,9,0,6,0,1,0.54,0.5152,0.49,0.2836,54,164,218
2941,07/05/11,summer,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985,90,208,298
2942,07/05/11,summer,0,5,11,0,6,0,1,0.56,0.5303,0.43,0,132,215,347
2943,07/05/11,summer,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194,129,244,373
2944,07/05/11,summer,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,196,240,436
2945,07/05/11,summer,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642,143,235,378
2946,07/05/11,summer,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537,148,230,378
2947,07/05/11,summer,0,5,16,0,6,0,1,0.6,0.6212,0.38,0.194,119,223,342
2948,07/05/11,summer,0,5,17,0,6,0,1,0.58,0.5455,0.4,0.2239,138,216,354
2949,07/05/11,summer,0,5,18,0,6,0,1,0.58,0.5455,0.37,0.1642,114,175,289
2950,07/05/11,summer,0,5,19,0,6,0,1,0.56,0.5303,0.43,0.194,88,179,267
2951,07/05/11,summer,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,82,137,219
2952,07/05/11,summer,0,5,21,0,6,0,1,0.54,0.5152,0.49,0.2239,58,124,182
2953,07/05/11,summer,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.194,26,94,120
